Ticker,zip,sector,fullTimeEmployees,city,phone,state,country,website,maxAge,address1,fax,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,regularMarketPrice,logo_url,toCurrency,lastDividendDate
EQIX,94065,Real Estate,9638.0,Redwood City,650-598-6000,CA,United States,http://www.equinix.com,1,One Lagoon Drive,,REIT—Specialty,,740.68,731.46,732.95844,0.014095155500000001,2.0551,,739.44,,397712,,740.68,777.35974,10.44,731.46,397712,,,,10.64,1605571200.0,0.39878600000000003,,,719.9,2,USD,144.02993999999998,413390,,,,64756494336,,,352526,11.213496000000001,719.9,732.7,,1800,413390,839.77,86.33294000000001,,1.86,477.87,728.11,False,0.0146,800,739.44,NMS,"Equinix, Inc.","Equinix, Inc. (REIT)",America/New_York,EST,True,-18000000,,EQUITY,EQIX,,,finmb_28202,fe2fc2a9-fbf8-3b74-aa49-1c336ad07846,us_market,,13.167,,0.07685,31.000999999999998,,,8.47,,88557104,,,118.86399999999999,972680,0.011000000000000001,,1577750400,0.96646005,443777984.0,5.077,,,6.151904599999999,0.0050100000000000006,1640908800,1601424000,2.79,1600128000.0,88333552,76035629056,,1041292800.0,1:32,,,-0.44799999999999995,1602720000,5.62,,0.0126,1015996.0,,,731.46,https://logo.clearbit.com/equinix.com,,
GE,02210,Industrials,205000.0,Boston,617-443-3000,MA,United States,http://www.ge.com,1,5 Necco Street,,Specialty Industrial Machinery,,7.37,7.34,6.672199000000001,0.0054274085,0.1026,,7.54,,122965975,,7.37,6.7177777,0.04,7.34,122965975,,,,0.04,1600992000.0,0.9260889999999999,,,7.29,2,USD,21.079546,99843629,,,,64998240256,,,101553950,0.7744524,7.29,7.44,,1300,99843629,13.26,21.2,,2.91,5.48,7.42,False,0.0054,41800,7.54,NYQ,General Electric Company,General Electric Company,America/New_York,EST,True,-18000000,,EQUITY,GE,,,finmb_177031,f8037296-28ad-3419-9f22-4c2a225038e9,us_market,,1.5219999999999998,,0.045229997,17.721,,,0.35,,8759870464,,,3.7969999999999997,97701898,0.0112,,1577750400,0.63609004,3512999936.0,0.35200000000000004,,,1.9541743999999999,0.00133,1640908800,1601424000,0.84,1600128000.0,8734294171,127697256448,,1551139200.0,104:100,,,,1602720000,107.75,,0.0113,103565605.0,,,7.34,https://logo.clearbit.com/ge.com,,
GS,10282,Financial Services,40900.0,New York,212-902-1000,NY,United States,http://www.goldmansachs.com,1,200 West Street,,Capital Markets,,189.94,189.51,198.6149,0.026324102999999998,0.27699999999999997,,190.4,,3183175,,189.94,200.37027,5.0,189.51,3183175,,,,5.0,1598832000.0,1.390512,,,185.52,2,USD,10.480097,3608011,,,,65044123648,,,3230801,1.6411608,185.52,189.67,,900,3608011,250.46,7.850498,,1.59,130.85,188.51,False,0.026300002000000003,1000,190.4,NYQ,"Goldman Sachs Group, Inc. (The)","The Goldman Sachs Group, Inc.",America/New_York,EST,True,-18000000,,EQUITY,GS,,,finmb_398625,71a75a16-7c33-358b-bb56-1764255c880a,us_market,,-1.844,,0.17965001,,,,24.08,,344076000,,,229.831,4260927,0.0124,,1577750400,0.76195997,6501000192.0,18.038,,,0.8225174000000001,0.00596,1640908800,1601424000,1.15,1600128000.0,351312449,-73097355264,,,,,,0.927,1602720000,1.15,,0.0124,4011051.0,,,189.51,https://logo.clearbit.com/goldmansachs.com,,
BKNG,06854,Consumer Cyclical,25000.0,Norwalk,203-299-8000,CT,United States,http://www.bookingholdings.com,1,800 Connecticut Avenue,,Travel Services,,1630.26,1620.78,1670.1466,,0.0,,1634.96,,348625,,1630.26,1720.838,,1620.78,348625,,,,,,1.1599549999999998,,,1591.1,2,USD,26.62455,411558,,,,66439102464,,,344346,5.8811279999999995,1591.1,1622.3,,1000,411558,2094.0,24.122807,,,1107.29,1622.5,False,,1100,1634.96,NMS,Booking Holdings Inc. Common St,Booking Holdings Inc.,America/New_York,EST,True,-18000000,,EQUITY,BKNG,,,finmb_33254,dc582d30-8fc1-34d4-81b0-0893cd207cf5,us_market,,6.05,,0.22518998,18.299,,,67.26,,40948600,,,97.65899999999999,1032560,0.0252,,1577750400,0.96709,2544000000.0,60.94,,,16.613934,0.0034999999,1640908800,1593475200,2.93,1600128000.0,40807768,68347154432,,1055721600.0,1:6,,,-0.875,1602720000,42.51,,0.0253,1078103.0,,,1620.78,https://logo.clearbit.com/bookingholdings.com,,
BDX,07417,Healthcare,65000.0,Franklin Lakes,201 847 6800,NJ,United States,http://www.bd.com,1,1 Becton Drive,,Medical Instruments & Supplies,,232.47,232.36,248.09361,0.013507119,1.1094998999999999,,233.96,,1097300,,232.47,233.19332999999997,3.14,232.36,1097300,,,,3.16,1599523200.0,0.846662,,,227.82,2,USD,81.527336,1413146,,,,66997420032,,,1438553,3.9603605,227.82,232.24,,1300,1413146,286.72,18.431420000000003,,1.36,197.75,230.83,False,0.0137,800,233.96,NYQ,"Becton, Dickinson and Company","Becton, Dickinson and Company",America/New_York,EST,True,-18000000,,EQUITY,BDX,,,finmb_103678,18c79e90-56db-3068-bad2-0c3db8017d8f,us_market,,4.922,,0.05367,18.218,,,12.54,,289868992,,,82.865,1880927,0.0064999997,,1569801600,0.89531,786000000.0,2.835,,,2.7892356,0.0016699999,1632960000,1593475200,1.25,1600128000.0,289161272,83258318848,,903657600.0,2:1,,,-0.366,1602720000,3.66,,0.0075,2885378.0,,,232.36,https://logo.clearbit.com/bd.com,,
MO,23230,Consumer Defensive,7300.0,Richmond,804 274 2200,VA,United States,http://www.altria.com,1,6601 West Broad Street,,Tobacco,,36.87,36.25,40.21298,0.09113099999999999,,,36.75,,8722525,,36.87,39.354168,3.36,36.25,8722525,,,,3.44,1600041600.0,,,,35.83,2,USD,93.958336,12502685,,,,67051073536,,,7890153,3.2640967,35.83,36.25,,800,12502685,51.78,7.912281,,5.15,30.95,36.0,False,0.0953,1200,36.75,NYQ,"Altria Group, Inc.","Altria Group, Inc.",America/New_York,EST,True,-18000000,,EQUITY,MO,,,finmb_53839346,eb0459bf-ce41-3588-8ecf-61fb07987581,us_market,,4.49,,0.03573,8.088,,,4.56,,1858400000,,,1.739,11948802,0.0064,,1577750400,0.64194,727000000.0,0.384,,,20.747557,0.00099,1640908800,1601424000,1.45,1600128000.0,1856044190,92243722240,,860716800.0,3:1,,,,1602720000,1.4,,0.0064,10669028.0,,,36.25,https://logo.clearbit.com/altria.com,,
CCI,77057-2261,Real Estate,5100.0,Houston,713-570-3000,TX,United States,http://www.crowncastle.com,1,1220 Augusta Drive,,REIT—Specialty,Suite 600,157.71,156.64,163.87802,0.030435609,3.0,,157.59,,1777200,,157.71,162.76083,4.8,156.64,1777200,,,,5.32,1607904000.0,0.30832800000000005,,,154.08,2,USD,97.625,1255984,,,,67322200064,,,1775393,11.661562,154.08,157.56,,1100,1255984,180.0,65.63025,,3.55,114.18,153.26,False,0.0341,1400,157.59,NYQ,Crown Castle International Corp,Crown Castle International Corp. (REIT),America/New_York,EST,True,-18000000,,EQUITY,CCI,,,finmb_27198,9a57ae65-7908-3165-b69c-57474f0c4bfe,us_market,,16.016,,0.13095,29.568,,,2.38,,431000000,,,22.046,4425263,0.010299999,,1577750400,0.93216,671000000.0,1.6,,,7.0851855,0.0043,1640908800,1601424000,2.45,1600128000.0,429149983,92459720704,,,,,,-0.326,1602720000,4.93,,0.0117999995,6387899.0,,,156.64,https://logo.clearbit.com/crowncastle.com,,
D,23219,Utilities,19100.0,Richmond,804-819-2000,VA,United States,http://www.dominionenergy.com,1,120 Tredegar Street,,Utilities—Diversified,,80.95,80.44,79.88936,0.045892525,5.7153997,,81.36,,3546250,,80.95,80.03639,3.715,80.44,3546250,,,,3.76,1599091200.0,0.37341399999999997,,,79.53,2,USD,142.4468,3503514,,,,67496521728,,,3479696,4.01168,79.53,81.42,,1100,3503514,90.89,20.75969,,4.18,57.79,79.99,False,0.0468,1000,81.36,NYQ,"Dominion Energy, Inc.","Dominion Energy, Inc.",America/New_York,EST,True,-18000000,,EQUITY,D,,,finmb_267105,f623e75a-f30e-32bb-973d-6df5b50bb7b5,us_market,,6.643,,0.032390002,12.565,,,3.87,,840136000,,,31.529,18658352,0.0222,,1577750400,0.72793996,496000000.0,0.564,,,2.5481303,0.00282,1640908800,1593475200,4.99,1600128000.0,837194400,111766601728,,1195516800.0,2:1,,,,1602720000,8.39,,0.0223,26479034.0,,,80.44,https://logo.clearbit.com/dominionenergy.com,,
CL,10022,Consumer Defensive,34300.0,New York,212 310 2000,NY,United States,http://www.colgatepalmolive.com,1,300 Park Avenue,,Household & Personal Products,,76.67,79.94,74.75198,0.022564237999999997,0.5786,,81.09,,3894075,,76.67,77.89,1.73,79.94,3894075,,,,1.76,1603324800.0,,,,77.675,2,USD,25.204472,7362908,,,,67640287232,,,3159616,4.1851435,77.675,79.53,,900,7362908,81.09,25.124203,,2.33,58.49,77.96,False,0.0223,1200,81.09,NYQ,Colgate-Palmolive Company,Colgate-Palmolive Company,America/New_York,EST,True,-18000000,,EQUITY,CL,,,finmb_53837907,5bc574a4-7246-3122-8168-69b32a6aa6f0,us_market,,4.619,,0.1665,16.862000000000002,,,3.14,,857400000,,,0.758,7603789,0.0089,,1577750400,0.80925006,2691000064.0,3.13,,,104.076515,0.00236,1640908800,1601424000,2.67,1600128000.0,801898593,74648756224,,1368662400.0,2:1,,,0.20800000000000002,1602720000,4.44,,0.0095,7701098.0,,,79.94,https://logo.clearbit.com/colgatepalmolive.com,,
DUK,28202-1803,Utilities,29000.0,Charlotte,704-382-3853,NC,United States,http://www.duke-energy.com,1,550 South Tryon Street,,Utilities—Regulated Electric,,92.24,91.66,84.899574,0.040980052,1.3404,,93.0,,3287962,,92.24,88.84917,3.78,91.66,3287962,,,,3.86,1605139200.0,0.233866,,,91.23,2,USD,32.919940000000004,3106451,,,,67740643328,,,3461010,2.823468,91.23,93.0,,800,3106451,103.79,17.713463,,4.24,62.13,91.26,False,0.0419,900,93.0,NYQ,Duke Energy Corporation (Holdin,Duke Energy Corporation,America/New_York,EST,True,-18000000,,EQUITY,DUK,,,finmb_267850,287ba1fd-2a9f-3c6f-b4a3-3d43e46d3ee9,us_market,,5.691,,0.089700006,12.48,,,5.2,,735432000,,,59.214,37128153,0.0505,,1577750400,0.65292,2058000000.0,2.798,,,1.5555443000000002,0.001,1640908800,1593475200,9.53,1600128000.0,734395178,136546656256,,1341273600.0,1:3,,,,1602720000,7.86,,0.0505,36495313.0,,,91.66,https://logo.clearbit.com/duke-energy.com,,
ADP,07068,Industrials,58000.0,Roseland,973-974-5000,NJ,United States,http://www.adp.com,1,One ADP Boulevard,,Staffing & Employment Services,,158.19,156.88,142.89844,0.022251721000000002,0.6319,,159.42,,2305425,,158.19,142.62111000000002,3.52,156.88,2305425,,,,3.64,1599696000.0,0.767788,,,155.79,2,USD,27.712282000000002,2894674,,,,67812229120,,,2180373,4.64792,155.79,158.13,,800,2894674,182.32,25.192984,,2.1,103.11,158.47,False,0.023,800,159.42,NMS,"Automatic Data Processing, Inc.","Automatic Data Processing, Inc.",America/New_York,EST,True,-18000000,,EQUITY,ADP,,,finmb_126269,a771a5a3-7055-3bcd-81f6-9ccb77ac9a9b,us_market,,4.6930000000000005,,0.16906,18.167,,,6.27,,429300000,,,13.38,5436591,0.0126,,1593475200,0.8227700000000001,2466500096.0,5.7,,,11.80568,0.0013799999,1656547200,1593475200,2.54,1600128000.0,429247363,68466933760,,1412121600.0,1139:1000,,,-0.134,1602720000,2.6,,0.0127,5076136.0,,,156.88,https://logo.clearbit.com/adp.com,,
FDX,38120,Industrials,324000.0,Memphis,901 818 7500,TN,United States,http://www.fedex.com,1,942 South Shady Grove Road,,Integrated Freight & Logistics,,267.02,264.6,182.67525,0.009737099,0.38349998,,265.99,,2792612,,267.02,261.03195,2.6,264.6,2792612,,,,2.6,1599091200.0,1.393822,,,255.56,2,USD,38.202296999999994,2651826,,,,68134748160,,,3380235,0.9530668,255.56,259.99,,800,2651826,293.3,14.980947500000001,,1.09,88.69,259.0,False,0.01,1300,265.99,NYQ,FedEx Corporation,FedEx Corporation,America/New_York,EST,True,-18000000,,EQUITY,FDX,,,finmb_124423,2db41cbb-a5ec-3a79-a7cf-b6f8963f369f,us_market,,1.3880000000000001,,0.024980000000000002,14.095999999999998,,,17.32,,262592000,,,74.115,3622227,0.0138,,1590883200,0.75088996,1783000064.0,6.792000000000001,,,3.5009108,0.07718,1653955200,1598832000,0.97,1600128000.0,242101944,99209748480,,926035200.0,2:1,,,0.6709999999999999,1602720000,0.64,,0.0168,5155581.0,,,264.6,https://logo.clearbit.com/fedex.com,,
ANTM,46204,Healthcare,70600.0,Indianapolis,800-331-1476,IN,United States,http://www.antheminc.com,1,220 Virginia Avenue,,Healthcare Plans,,273.26,273.92,273.89752000000004,0.013357242,0.1882,,275.03,,1395537,,273.26,278.2075,3.65,273.92,1395537,,,,3.8,1607040000.0,0.9227790000000001,,,269.01,2,USD,14.086542999999999,1562504,,,,67846447104,,,1127823,0.5776673000000001,269.01,312.0,,900,1562504,311.75,10.782608999999999,,1.39,171.03,257.0,False,0.0139,800,275.03,NYQ,"Anthem, Inc.","Anthem, Inc.",America/New_York,EST,True,-18000000,,EQUITY,ANTM,,,finmb_160077,5c29f729-c6d1-317c-bac4-09aa4ee1f236,us_market,,0.519,,0.04219,7.021,,,25.3,,248704000,,,135.986,3801149,0.015099999499999999,,1577750400,0.92525,4954999808.0,19.366,,,2.006089,0.0017499999,1640908800,1601424000,3.21,1600128000.0,248336228,60932534272,,1117584000.0,2:1,,,-0.812,1602720000,0.87,,0.015099999499999999,3419047.0,,,273.92,https://logo.clearbit.com/antheminc.com,,
CNI,H3B 2M9,Industrials,24008.0,Montreal,888 888 5909,QC,Canada,http://www.cn.ca,1,935 de La Gauchetiere Street West,,Railroads,,100.53,100.2,95.02865600000001,0.013289565,0.4743,,100.27,,1018262,,100.53,106.63556000000001,1.3359999999999999,100.2,1018262,,,,1.74,1607385600.0,0.634487,,,98.69,2,USD,16.933424,983282,,,,70585524224,,,721206,,98.69,101.31,,800,983282,112.97,21.069916,,1.65,65.13,99.36,False,0.0173,800,100.27,NYQ,Canadian National Railway Compa,Canadian National Railway Company,America/New_York,EST,True,-18000000,,EQUITY,CNI,,,finmb_353020,6f071915-1624-390a-83a1-e93a716c2d1d,us_market,,,,0.24834,,,,4.72,,710200000,,,18.142,2117025,0.003,,1577750400,0.74373,,5.872999999999999,,,5.481755000000001,0.0025499998999999997,1640908800,1601424000,3.66,1600128000.0,607597406,71396409344,,1385942400.0,2:1,,,-0.17600000000000002,1602720000,6.88,,,2708858.0,,,100.2,https://logo.clearbit.com/cn.ca,,
RIO,SW1Y 4AD,Basic Materials,46000.0,London,44 20 7781 2000,,United Kingdom,http://www.riotinto.com,1,6 St Jamesâs Square,,Other Industrial Metals & Mining,,56.65,56.43,57.174397,0.068826124,0.8668,,56.83,,2189187,,56.65,60.75444399999999,3.8989999999999996,56.43,2189187,,,,3.86,1596672000.0,0.616995,,,56.05,2,USD,12.881779,2319939,,,,70775160832,,,2071412,1.6929831999999998,56.05,56.99,,800,2319939,66.55,13.484561,,5.73,35.35,56.01,False,0.068,1300,56.83,NYQ,Rio Tinto Plc,Rio Tinto Group,America/New_York,EST,False,-18000000,,EQUITY,RIO,,,finmb_299199,70193e5a-bb5e-31ab-96e3-2ee730e1e610,us_market,,2.418,,0.17212999,5.652,,,4.21,,1246700032,,,24.253,12191044,0.0098,,1577750400,0.08076999,7196000256.0,4.407,,,2.3407414,4.0000003000000005e-05,1640908800,1593475200,5.47,1600128000.0,1422318312,101073117184,,1272585600.0,4:1,,,-0.19699999999999998,1602720000,,,,12121446.0,,,56.43,https://logo.clearbit.com/riotinto.com,,
DE,61265,Industrials,73489.0,Moline,309-765-8000,IL,United States,http://www.deere.com,1,One John Deere Place,,Farm & Heavy Construction Machinery,,228.02,227.63,180.68256,0.013332163000000001,0.3543,,228.57299999999998,,1231462,,228.02,226.94832999999997,3.04,227.63,1231462,,,,3.04,1601337600.0,0.931053,,,222.61,2,USD,26.335976000000002,1306183,,,,70794551296,,,1590778,1.9842078999999997,222.61,226.9,,1100,1306183,243.4,21.618183,,2.06,106.14,225.93,False,0.0135,1000,228.57299999999998,NYQ,Deere & Company,Deere & Company,America/New_York,EST,True,-18000000,,EQUITY,DE,,,finmb_266112,3a52f3c2-2ed6-3cde-9bf6-96a6c02c9e73,us_market,,3.1210000000000004,,0.076069996,18.737000000000002,,,10.45,,313375008,,,41.126000000000005,2571008,0.0082,,1572739200,0.80912,2713999872.0,8.578,,,5.493119,0.00227,1635897600,1596326400,1.71,1600128000.0,281169242,111351496704,,1196726400.0,2:1,,,-0.098,1602720000,2.87,,0.0091,3825650.0,,,227.63,https://logo.clearbit.com/deere.com,,
BTI,WC2R 2PG,Consumer Defensive,56689.0,London,44 20 7845 1000,,United Kingdom,http://www.bat.com,1,Globe House,44 20 7240 0555,Tobacco,4 Temple Place,32.31,31.92,36.272766,0.057783965,0.5602,,32.0,,2260325,,32.31,34.564167,1.867,31.92,2260325,,,,2.71,1608163200.0,0.573275,,,31.6,2,USD,1.4388878,2403036,,,,73274580992,,,2410641,,31.6,31.8,,1800,2403036,45.64,8.030227,,5.01,27.32,31.79,False,0.085,1800,32.0,NYQ,British American Tobacco  Indus,British American Tobacco p.l.c.,America/New_York,EST,False,-18000000,,EQUITY,BTI,,,finmb_326614,9cd4708c-3d8e-38ab-993e-f36e086ad39d,us_market,,,,0.24431999,,,,3.97,,2294240000,,,36.102,2980629,0.0013,,1577750400,0.05269,,22.156,,,0.88305354,2.0000001e-05,1640908800,1593475200,1.61,1600128000.0,2202492420,72877678592,,1487030400.0,2:1,,,0.22899999999999998,1602720000,,,,7878884.0,,,31.92,https://logo.clearbit.com/bat.com,,
PLD,94111,Real Estate,1712.0,San Francisco,415-394-9000,CA,United States,http://www.prologis.com,1,Pier 1,415-394-9001,REIT—Industrial,Bay 1,100.18,99.47,96.8722,0.022659212,1.0179,,100.39,,1983162,,100.18,101.87139,2.27,99.47,1983162,,,,2.32,1600214400.0,0.9145059999999999,,,97.99,2,USD,44.424538,2137690,,,,73330917376,,,2350681,16.595766,97.99,99.33,,900,2137690,109.11,79.36,,2.85,59.82,99.21,False,0.0234,800,100.39,NYQ,"Prologis, Inc.","Prologis, Inc.",America/New_York,EST,True,-18000000,,EQUITY,PLD,,,finmb_330123,0e7c4140-457e-3d58-b4f7-f8c4d460117e,us_market,,21.311,,0.35914,31.325,,,1.25,,739222976,,,43.349,9120896,0.0123000005,,1577750400,0.8898799999999999,1578131968.0,2.233,,,2.2884035,0.00524,1640908800,1601424000,3.6,1600128000.0,736946193,94163689472,,,,,,-0.331,1602720000,-9.52,,0.013999999499999999,7791820.0,,,99.47,https://logo.clearbit.com/prologis.com,,
CVS,02895,Healthcare,290000.0,Woonsocket,401-765-1500,RI,United States,http://www.cvshealth.com,1,One CVS Drive,,Healthcare Plans,,55.93,55.93,62.26915,0.035758983,0.318,,56.305,,7495700,,55.93,58.389446,2.0,55.93,7495700,,,,2.0,1603238400.0,0.6547149999999999,,,55.4,2,USD,8.913077000000001,8448066,,,,73404981248,,,7693172,0.27912763,55.4,56.34,,1000,8448066,77.03,7.4587765,,2.66,52.04,56.01,False,0.0357,1000,56.305,NYQ,CVS Health Corporation,CVS Health Corporation,America/New_York,EST,True,-18000000,,EQUITY,CVS,,,finmb_93625,51332b8f-ec73-31f1-aeb5-259d61fabb3a,us_market,,0.564,,0.031400002999999996,8.125,,,7.52,,1308700032,,,52.044,19492552,0.0149,,1577750400,0.79637,8256999936.0,6.292999999999999,,,1.077742,0.0019200001,1640908800,1593475200,2.58,1600128000.0,1306059869,148324171776,,1118102400.0,2:1,,,0.537,1602720000,1.22,,0.0149,18891037.0,,,55.93,https://logo.clearbit.com/cvshealth.com,,
AXP,10285,Financial Services,64000.0,New York,212-640-2000,NY,United States,http://www.americanexpress.com,1,200 Vesey Street,,Credit Services,,91.07,90.8,96.797165,0.018886572,0.3193,,91.32,,5245475,,91.07,101.13333,1.72,90.8,5245475,,,,1.72,1602115200.0,1.126309,,,89.11,2,USD,22.461842,4364608,,,,73466626048,,,4032172,2.2790244,89.11,91.43,,900,4364608,138.13,13.61791,,1.53,67.0,90.16,False,0.0189,1000,91.32,NYQ,American Express Company,American Express Company,America/New_York,EST,True,-18000000,,EQUITY,AXP,,,finmb_92001,3b2d1661-0aa2-3fea-bdbf-6a46a3a4a87c,us_market,,2.6919999999999997,,0.10515999999999999,,,,6.7,,805201984,,,27.166,6969689,0.0087,,1577750400,0.87087995,3283000064.0,4.062,,,3.3586099999999997,0.00101,1640908800,1601424000,1.68,1600128000.0,651601627,86778740736,,1128297600.0,10000:8753,,,-0.389,1602720000,3.0,,0.0107,10568233.0,,,90.8,https://logo.clearbit.com/americanexpress.com,,
ZTS,07054,Healthcare,10600.0,Parsippany,973 822 7000,NJ,United States,http://www.zoetis.com,1,10 Sylvan Way,,Drug Manufacturers—Specialty & Generic,,161.19,160.02,146.51567,0.0045164092,0.21600000000000003,,161.32,,1528412,,161.19,161.87111000000002,0.728,160.02,1528412,,,,0.8,1603152000.0,0.703254,,,156.25,2,USD,47.03352,2078055,,,,75334238208,,,1583403,11.882373,156.25,161.02,,900,2078055,168.96,38.021584000000004,,0.61,90.14,155.37,False,0.005,1000,161.32,NYQ,Zoetis Inc.,Zoetis Inc.,America/New_York,EST,True,-18000000,,EQUITY,ZTS,,,finmb_215548781,e8724ae7-5c8b-3a4a-927d-2a11631a1cf4,us_market,,12.597000000000001,,0.25505,29.833000000000002,,,4.17,,474940992,,,6.278,3994443,0.0084,,1577750400,0.95026,1616999936.0,3.3710000000000004,,,25.25486,0.0025,1640908800,1593475200,2.44,1600128000.0,474517513,79864193024,,,,,,0.016,1602720000,4.78,,0.0084,3551963.0,,,160.02,https://logo.clearbit.com/zoetis.com,,
MDLZ,60607,Consumer Defensive,80000.0,Chicago,847 943 4000,IL,United States,http://www.mondelezinternational.com,1,905 West Fulton Market,,Confectioners,Suite 200,53.19,53.03,54.13986,0.0214326,0.4893,,53.505,,5223687,,53.19,56.639442,1.14,53.03,5223687,,,,1.26,1601337600.0,0.6227239999999999,,,52.56,2,USD,22.768967,6147249,,,,75873419264,,,5766040,2.93106,52.56,53.48,,1100,6147249,59.96,18.971428,,1.88,41.19,52.41,False,0.023699999,800,53.505,NMS,"Mondelez International, Inc.","Mondelez International, Inc.",America/New_York,EST,True,-18000000,,EQUITY,MDLZ,,,finmb_739693,0e927b24-3ec8-31b1-b90c-dd96b07a0070,us_market,,3.653,,0.13057,18.916,,,2.8,,1428339968,,,18.219,9289148,0.0064999997,,1577750400,0.7962899999999999,3380000000.0,2.333,,,2.9156375,0.0014,1640908800,1593475200,1.51,1600128000.0,1426181553,94559330304,,,,,,-0.32299999999999995,1602720000,2.86,,0.0066000004,10721497.0,,,53.03,https://logo.clearbit.com/mondelezinternational.com,,
SYK,49002,Healthcare,40000.0,Kalamazoo,269 385 2600,MI,United States,http://www.stryker.com,1,2825 Airview Boulevard,269 385 1062,Medical Devices,,205.39,209.28,195.18156000000002,0.010930425,0.4989,,212.485,,1157500,,205.39,212.46527000000003,2.245,209.28,1157500,,,,2.3,1601337600.0,0.790954,,,196.0928,2,USD,47.98337,2379030,,,,75876171776,,,1152963,5.3927627000000005,196.0928,202.0,,1300,2379030,227.39,22.6215,,1.16,124.54,199.43,False,0.0114,800,212.485,NYQ,Stryker Corporation,Stryker Corporation,America/New_York,EST,True,-18000000,,EQUITY,SYK,,,finmb_94614,b9837935-4aa5-32a4-a908-5a60748ac1d1,us_market,,5.87,,0.11379,22.328000000000003,,,8.93,,375606016,,,33.955999999999996,3729806,0.0099,,1577750400,0.7642800000000001,1600999936.0,4.21,,,5.949169,0.07447000000000001,1640908800,1593475200,3.17,1600128000.0,332088124,82590130176,,1084752000.0,2:1,,,,1602720000,4.05,,0.0113,3340928.0,,,209.28,https://logo.clearbit.com/stryker.com,,
DEO,NW10 7HQ,Consumer Defensive,27788.0,London,44 20 8978 6000,,United Kingdom,http://www.diageo.com,1,Lakeside Drive,44 20 8978 1577,Beverages—Wineries & Distilleries,Park Royal,130.49,130.66,138.1851,0.006613533,1.159,,130.85,,470462,,130.49,135.86528,0.863,130.66,470462,,,,4.39,1597276800.0,0.25431,,,129.16,2,USD,20.327919,512439,,,,75571560448,,,500407,,129.16,129.51,,900,512439,171.29,23.040707,,2.53,100.52,129.78,False,0.0337,1000,130.85,NYQ,Diageo plc,Diageo plc,America/New_York,EST,False,-18000000,,EQUITY,DEO,,,finmb_375780,b6021989-5093-36b1-aebb-d448f81fd400,us_market,,,,0.11989000400000001,,,,5.65,,584673024,,,21.404,377585,0.0005999999700000001,,1593475200,0.1009,,6.404,,,6.082041,0.0,1656547200,1593475200,0.8,1600128000.0,581540543,75992195072,,688608000.0,2:1,,,,1602720000,,,,160575.0,,,130.66,https://logo.clearbit.com/diageo.com,,
TGT,55403,Consumer Defensive,368000.0,Minneapolis,612 304 6073,MN,United States,http://corporate.target.com,1,1000 Nicollet Mall,,Discount Stores,,154.25,153.32,132.75021,0.017115073,0.3821,,154.14,,2715237,,154.25,157.18973,2.64,153.32,2715237,,,,2.72,1605571200.0,0.8505229999999999,,,150.8,2,USD,22.000288,3560375,,,,76204072960,,,3875335,0.90019345,150.8,153.29,,800,3560375,167.42,19.820312,,3.12,90.17,150.27,False,0.0179,800,154.14,NYQ,Target Corporation,Target Corporation,America/New_York,EST,True,-18000000,,EQUITY,TGT,,,finmb_174438,fa640c03-d22e-33b5-b265-cb31f5464431,us_market,,1.012,,0.0416,10.892999999999999,,,7.68,,500617984,,,25.143,9104357,0.0182,,1580515200,0.84595,3512999936.0,6.919,,,6.05417,0.0025600002,1643673600,1596240000,3.31,1600128000.0,499105978,85650046976,,964051200.0,2:1,,,0.802,1602720000,2.85,,0.0182,8164889.0,,,153.32,https://logo.clearbit.com/corporate.target.com,,
